DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
29/1/2021 22:15:00,9.3,32781,12,7.4,72,1023,9.7,33607,54688
29/1/2021 22:30:00,9.4,32804,12,7.4,72,1023,9.9,34976,49957
29/1/2021 22:45:00,9.5,32827,11,7.3,73,1022,10.4,35481,51821
29/1/2021 23:00:00,9.6,32850,10,7.3,73,1022,10.5,37553,53040
29/1/2021 23:15:00,9.6,32783,9,7.3,73,1022,10.1,35946,51870
29/1/2021 23:30:00,9.7,32627,8,7.3,73,1022,10.8,38231,50364
29/1/2021 23:45:00,9.8,32470,6,7.3,72,1022,10.1,34642,51718
30/1/2021 00:00:00,9.3,32642,11,7.7,70,1022,10,35879,53903
30/1/2021 00:15:00,9.2,32602,10,7.7,70,1022,10.3,37216,50538
30/1/2021 00:30:00,9.2,32410,9,7.6,70,1022,10,37197,55508
30/1/2021 00:45:00,9.1,32218,9,7.5,71,1022,10,34228,47627
30/1/2021 01:00:00,9.1,32026,8,7.4,71,1022,9.4,31990,46184
30/1/2021 01:15:00,9.1,31631,8,7.3,71,1022,9.6,31749,46210
30/1/2021 01:30:00,9.1,31033,8,7.2,71,1022,10.2,36120,51628
30/1/2021 01:45:00,9,30436,7,7.1,70,1022,11,38505,51744
30/1/2021 02:00:00,9,29838,6,7,70,1022,10.5,35907,50322
30/1/2021 02:15:00,8.9,29220,6,6.9,70,1022,10.5,37857,51953
30/1/2021 02:30:00,8.8,28581,6,6.9,70,1022,10.3,35419,50688
30/1/2021 02:45:00,8.9,27943,6,6.8,70,1021,9.7,32727,51454
30/1/2021 03:00:00,8.8,27304,7,6.8,70,1021,9.4,30774,47579
30/1/2021 03:15:00,8.8,26762,7,6.8,70,1021,9.5,30712,45886
30/1/2021 03:30:00,8.7,26315,6,6.8,70,1021,9.2,30467,43467
30/1/2021 03:45:00,8.7,25868,6,6.9,69,1021,8.4,26201,43760
30/1/2021 04:00:00,8.7,25421,5,6.9,69,1021,8.9,25707,37076
30/1/2021 04:15:00,8.7,25127,5,6.9,69,1021,8.4,25285,40025
30/1/2021 04:30:00,8.6,24987,5,6.9,70,1021,8.7,25306,40130
30/1/2021 04:45:00,8.6,24846,5,6.8,70,1021,9,28012,41070
30/1/2021 05:00:00,8.5,24706,4,6.8,71,1021,9.7,31237,43181
30/1/2021 05:15:00,8.5,24553,5,6.8,71,1021,9.1,29066,44939
30/1/2021 05:30:00,8.4,24388,5,6.9,71,1021,8.9,29011,43956
30/1/2021 05:45:00,8.4,24223,6,7,70,1021,8.9,27189,43327
30/1/2021 06:00:00,8.4,24058,7,7.1,70,1021,8.2,24444,39916
30/1/2021 06:15:00,8.3,23694,7,7.1,70,1021,8.5,25449,40875
30/1/2021 06:30:00,8.2,23131,8,7.2,70,1021,8.3,23223,40121
30/1/2021 06:45:00,8.1,22568,8,7.2,71,1022,8.6,24702,41708
30/1/2021 07:00:00,8,22005,9,7.3,71,1022,9,27492,43783
30/1/2021 07:15:00,7.9,21459,9,7.6,70,1022,8.5,24586,41057
30/1/2021 07:30:00,7.8,20931,9,8.2,68,1022,8.4,24871,37235
30/1/2021 07:45:00,7.7,20402,8,8.7,65,1022,8,22952,35733
30/1/2021 08:00:00,7.6,19874,8,9.3,63,1022,8.2,22954,36216
30/1/2021 08:15:00,7.4,19119,9,9.9,61,1022,7.4,21843,33569
30/1/2021 08:30:00,7.3,18138,12,10.6,60,1022,7.4,19934,35139
30/1/2021 08:45:00,7,17156,15,11.2,58,1023,7.3,18770,33282
30/1/2021 09:00:00,6.9,16175,18,11.9,57,1023,7.1,17801,30089
30/1/2021 09:15:00,6.8,15416,20,12.5,56,1023,7.1,18095,28693
30/1/2021 09:30:00,6.8,14879,22,13,55,1023,7.6,20624,30490
30/1/2021 09:45:00,6.8,14343,25,13.5,54,1022,6.7,16249,28342
30/1/2021 10:00:00,6.8,13806,28,14,53,1022,7.3,18328,29364
30/1/2021 10:15:00,6.7,13203,30,14.4,53,1022,7.2,18210,27792
30/1/2021 10:30:00,6.6,12533,32,14.8,52,1022,7.2,16214,22492
30/1/2021 10:45:00,6.6,11864,33,15.3,51,1022,7,18458,20758
30/1/2021 11:00:00,6.5,11194,35,15.7,50,1022,6.7,15285,22998
30/1/2021 11:15:00,6.4,10699,37,16.1,50,1022,6.4,14704,22113
30/1/2021 11:30:00,6.3,10378,38,16.4,49,1022,6.6,14006,18043
30/1/2021 11:45:00,6.2,10057,40,16.7,49,1021,6,11123,14302
30/1/2021 12:00:00,6.2,9736,41,17,48,1021,5.8,9723,13384
30/1/2021 12:15:00,6.2,9589,43,17.2,48,1021,6.1,10607,13324
30/1/2021 12:30:00,6.2,9614,44,17.4,48,1021,5.9,9568,11562
30/1/2021 12:45:00,6.2,9639,46,17.6,47,1020,5.9,10638,13444
30/1/2021 13:00:00,6.2,9664,47,17.8,47,1020,5.3,7844,9356
30/1/2021 13:15:00,6.2,9990,49,17.9,47,1020,5.9,9261,11600
30/1/2021 13:30:00,6.3,10618,51,18,47,1020,5.4,9301,12309
30/1/2021 13:45:00,6.4,11247,51,18,47,1019,5.4,7188,9367
30/1/2021 14:00:00,6.5,11875,53,18.1,47,1019,5.4,7758,11739
30/1/2021 14:15:00,6.6,12556,53,18.1,47,1019,5.5,8767,15010
30/1/2021 14:30:00,6.8,13290,53,18,48,1019,5.6,8390,15377
30/1/2021 14:45:00,6.9,14023,53,17.9,48,1019,6.1,11280,19978
30/1/2021 15:00:00,7.1,14757,52,17.8,49,1019,6.2,12351,21882
30/1/2021 15:15:00,7.2,15458,51,17.6,50,1019,6.6,14230,20621
30/1/2021 15:30:00,7.2,16125,51,17.4,51,1019,7,14212,22141
30/1/2021 15:45:00,7.3,16793,49,17.1,52,1020,6.8,15417,25039
30/1/2021 16:00:00,7.4,17460,48,16.9,53,1020,7.1,16704,28461
30/1/2021 16:15:00,7.4,17778,47,16.6,54,1020,7.7,20394,33461
30/1/2021 16:30:00,7.4,17747,45,16.3,55,1020,7.8,20501,32056
30/1/2021 16:45:00,7.2,17716,43,16,56,1020,7.8,20633,32365
30/1/2021 17:00:00,7.2,17685,41,15.7,57,1020,7.9,21572,35080
30/1/2021 17:15:00,7.2,17831,39,15.3,59,1020,8,21124,35051
30/1/2021 17:30:00,7.2,18155,35,14.8,61,1020,8.4,23839,37589
30/1/2021 17:45:00,7.3,18480,33,14.3,62,1020,8.4,24870,36819
30/1/2021 18:00:00,7.4,18804,30,13.8,64,1020,8.5,24802,40373
30/1/2021 18:15:00,7.5,19441,28,13.5,65,1020,8.7,27870,40283
30/1/2021 18:30:00,7.6,20390,27,13.3,66,1020,9.1,29398,44175
30/1/2021 18:45:00,7.8,21339,24,13,67,1021,8.6,28026,45067
30/1/2021 19:00:00,7.9,22288,23,12.8,68,1021,8.6,27658,45451
30/1/2021 19:15:00,8.1,22944,22,12.6,68,1021,8.4,27183,41565
30/1/2021 19:30:00,8.1,23306,21,12.5,69,1021,8.2,26418,40112
30/1/2021 19:45:00,8.2,23668,20,12.3,70,1021,8.6,25593,40368
30/1/2021 20:00:00,8.3,24030,19,12.2,71,1021,8.3,27147,42293
30/1/2021 20:15:00,8.3,24224,19,12.1,71,1021,8.7,29431,43032
30/1/2021 20:30:00,8.3,24249,18,12.1,72,1021,8.9,28912,40821
30/1/2021 20:45:00,8.3,24274,18,12,72,1021,9,27708,41934
30/1/2021 21:00:00,8.4,24299,17,12,73,1021,8.4,27132,44570
30/1/2021 21:15:00,8.4,24221,17,12,73,1021,8.7,27681,41814
30/1/2021 21:30:00,8.3,24041,16,12,73,1021,8.9,28215,44408
30/1/2021 21:45:00,8.4,23861,15,12,74,1021,8.9,29002,41485
30/1/2021 22:00:00,8.4,23681,15,12,74,1021,8.3,26278,44673
30/1/2021 22:15:00,8.3,23438,14,12,74,1021,9.1,30313,43442
30/1/2021 22:30:00,8.3,23132,13,12,74,1021,8.5,26378,40721
30/1/2021 22:45:00,8.2,22826,13,11.9,75,1021,8.4,26126,40201
30/1/2021 23:00:00,8.2,22520,12,11.9,75,1021,8.6,25102,39183
30/1/2021 23:15:00,8.2,22355,12,11.9,75,1021,8.1,25147,34968
30/1/2021 23:30:00,8.2,22332,11,11.9,75,1021,7.9,20863,35314
30/1/2021 23:45:00,8.2,22308,10,11.9,75,1020,8.1,22923,31697
31/1/2021 00:00:00,7.4,21102,11,11.9,71,1020,8,21384,32630
31/1/2021 00:15:00,7.4,20920,11,11.9,71,1020,8.2,21428,33937
31/1/2021 00:30:00,7.4,20775,11,11.9,71,1020,8.1,24316,34500
31/1/2021 00:45:00,7.4,20630,12,11.8,71,1020,8.3,23025,34205
31/1/2021 01:00:00,7.4,20485,12,11.8,71,1020,7.8,20178,30151
31/1/2021 01:15:00,7.3,20474,11,11.8,71,1020,7.5,18674,30371
31/1/2021 01:30:00,7.4,20598,10,11.8,71,1020,7.7,19213,28615
31/1/2021 01:45:00,7.5,20723,9,11.8,72,1019,7.5,17267,28532
31/1/2021 02:00:00,7.6,20847,8,11.8,72,1019,8.1,22228,32070
31/1/2021 02:15:00,7.6,20767,8,11.8,72,1019,7.6,19244,30492
31/1/2021 02:30:00,7.7,20482,7,11.8,72,1019,7.8,19831,32938
31/1/2021 02:45:00,7.7,20197,6,11.8,72,1019,7.5,18232,29567
31/1/2021 03:00:00,7.8,19912,5,11.8,72,1019,7.4,18003,25218
31/1/2021 03:15:00,7.8,19556,5,11.8,72,1019,7.1,16609,26971
31/1/2021 03:30:00,7.7,19129,5,11.8,72,1019,6.9,14274,23773
31/1/2021 03:45:00,7.7,18701,5,11.8,73,1019,6.7,14722,22616
31/1/2021 04:00:00,7.6,18274,5,11.8,73,1019,6.2,13156,22670
31/1/2021 04:15:00,7.6,17714,5,11.8,73,1019,6.5,13391,21344
31/1/2021 04:30:00,7.5,17021,6,11.8,73,1019,6.2,12121,18410
31/1/2021 04:45:00,7.4,16328,6,11.8,73,1019,6.5,11467,18473
31/1/2021 05:00:00,7.4,15635,7,11.8,73,1019,6.4,12443,20949
31/1/2021 05:15:00,7.4,15053,7,11.8,73,1019,6.7,14488,22835
31/1/2021 05:30:00,7.3,14580,8,11.8,73,1019,6.6,12620,21533
31/1/2021 05:45:00,7.3,14108,8,11.8,74,1019,6.2,11741,18860
31/1/2021 06:00:00,7.2,13635,9,11.8,74,1019,6,10345,18555
31/1/2021 06:15:00,7.2,13265,9,11.8,74,1019,5.8,10007,17706
31/1/2021 06:30:00,7.1,12998,9,11.8,74,1019,5.6,8461,16922
31/1/2021 06:45:00,7,12730,8,11.8,75,1020,5.8,9228,16984
31/1/2021 07:00:00,6.9,12463,8,11.8,75,1020,6,9673,18519
31/1/2021 07:15:00,6.8,12039,8,12.2,74,1020,5.8,9052,17337
31/1/2021 07:30:00,6.7,11458,9,12.9,71,1020,5,6962,15958
31/1/2021 07:45:00,6.6,10878,8,13.6,68,1020,4.9,6426,12292
31/1/2021 08:00:00,6.5,10297,8,14.3,65,1020,4.6,5449,9945
31/1/2021 08:15:00,6.3,9611,9,15,63,1020,4,4058,8319
31/1/2021 08:30:00,6,8818,11,15.7,61,1020,3.7,3019,5863
31/1/2021 08:45:00,5.8,8025,14,16.5,58,1020,3.2,2269,5389
31/1/2021 09:00:00,5.5,7232,17,17.2,56,1020,3.2,1886,4449
31/1/2021 09:15:00,5.3,6810,21,17.8,55,1020,3,1744,3470
31/1/2021 09:30:00,5.4,6758,24,18.2,54,1020,3.7,2575,3786
31/1/2021 09:45:00,5.5,6707,28,18.7,53,1020,4.4,4056,4964
31/1/2021 10:00:00,5.5,6655,32,19.1,52,1020,4.7,4876,6615
31/1/2021 10:15:00,5.5,6524,35,19.5,50,1020,4.8,5638,5524
31/1/2021 10:30:00,5.4,6313,37,19.9,49,1020,4.9,5213,9365
31/1/2021 10:45:00,5.1,6102,39,20.2,47,1020,4.9,5181,6420
31/1/2021 11:00:00,5,5891,41,20.6,46,1020,4.8,5396,6154
31/1/2021 11:15:00,4.9,5684,43,21,44,1020,4.4,5220,5655
31/1/2021 11:30:00,4.8,5481,43,21.3,43,1020,4.3,4919,3954
31/1/2021 11:45:00,4.8,5277,45,21.6,42,1019,3.8,3109,3507
31/1/2021 12:00:00,4.7,5074,46,21.9,41,1019,3.7,2937,3054
31/1/2021 12:15:00,4.6,4938,48,22.1,40,1019,4.2,3222,2914
31/1/2021 12:30:00,4.6,4869,49,22.3,39,1018,3.4,1916,1188
31/1/2021 12:45:00,4.5,4800,50,22.4,39,1018,3.6,1923,985
31/1/2021 13:00:00,4.6,4731,52,22.6,38,1017,3.4,1652,1070
31/1/2021 13:15:00,4.5,4835,55,22.7,38,1017,3.7,2867,1636
31/1/2021 13:30:00,4.7,5110,58,22.7,38,1017,3.3,1712,3122
31/1/2021 13:45:00,4.8,5385,61,22.7,38,1016,3.3,1560,2003
31/1/2021 14:00:00,5,5660,64,22.7,38,1016,2.9,582,836
31/1/2021 14:15:00,5.1,6103,66,22.6,39,1016,3.1,1071,336
31/1/2021 14:30:00,5.4,6714,67,22.4,40,1016,2.7,695,235
31/1/2021 14:45:00,5.7,7324,68,22.3,41,1016,2.3,175,-52
31/1/2021 15:00:00,6,7935,69,22.1,42,1016,2.2,144,-618
31/1/2021 15:15:00,6.2,8473,69,21.9,43,1016,2.7,634,-511
31/1/2021 15:30:00,6.3,8939,69,21.6,44,1016,2.8,329,-338
31/1/2021 15:45:00,6.5,9406,68,21.3,45,1016,2.4,178,-380
31/1/2021 16:00:00,6.6,9872,68,21,46,1016,2.3,285,-599
31/1/2021 16:15:00,6.7,10087,66,20.6,48,1016,2.6,488,172
31/1/2021 16:30:00,6.6,10051,65,20.2,50,1016,2.8,775,95
31/1/2021 16:45:00,6.6,10014,63,19.7,51,1016,2.6,803,228
31/1/2021 17:00:00,6.6,9978,62,19.3,53,1016,2.8,1068,700
31/1/2021 17:15:00,6.6,9900,59,18.8,55,1016,2.9,979,688
31/1/2021 17:30:00,6.6,9780,56,18.2,58,1016,2.6,1044,696
31/1/2021 17:45:00,6.6,9659,52,17.7,60,1017,2.6,1027,645
31/1/2021 18:00:00,6.7,9539,49,17.1,63,1017,2.5,731,444
31/1/2021 18:15:00,6.6,9348,45,16.7,65,1017,2.6,1033,541
31/1/2021 18:30:00,6.6,9086,42,16.4,66,1017,2.6,756,316
31/1/2021 18:45:00,6.4,8825,39,16.1,68,1017,2.5,588,303
31/1/2021 19:00:00,6.4,8563,35,15.8,69,1017,2.1,197,-216
31/1/2021 19:15:00,6.3,8269,33,15.6,71,1017,1.5,26,-436
31/1/2021 19:30:00,6.2,7942,31,15.3,73,1017,1.1,-2,-352
31/1/2021 19:45:00,6.1,7616,30,15,74,1017,1,0,-283
31/1/2021 20:00:00,6,7289,28,14.7,76,1017,0.9,0,-394
31/1/2021 20:15:00,5.9,6935,26,14.5,78,1017,1.5,0,-394
31/1/2021 20:30:00,5.8,6553,23,14.3,79,1017,1.6,37,-407
31/1/2021 20:45:00,5.7,6171,21,14.2,80,1018,1.5,27,-250
31/1/2021 21:00:00,5.6,5789,18,14,81,1018,1.4,28,-365
31/1/2021 21:15:00,5.5,5602,16,13.8,82,1018,1.9,11,-302
31/1/2021 21:30:00,5.4,5611,13,13.7,83,1018,2,9,-273
31/1/2021 21:45:00,5.5,5620,10,13.6,84,1018,2,-21,-434
31/1/2021 22:00:00,5.4,5629,7,13.5,85,1018,2.1,-8,-400
31/1/2021 22:15:00,5.4,5585,5,13.4,85,1018,1.7,-38,-395
31/1/2021 22:30:00,5.3,5490,4,13.3,86,1018,1.3,-13,-89
31/1/2021 22:45:00,5.2,5394,2,13.2,87,1017,1.6,-6,-4
31/1/2021 23:00:00,5.1,5299,1,13.1,88,1017,1.4,4,-123
31/1/2021 23:15:00,4.9,5199,0,12.9,89,1017,1.6,19,-78
31/1/2021 23:30:00,4.7,5096,0,12.7,90,1017,1.8,20,-286
31/1/2021 23:45:00,4.6,4992,0,12.5,91,1017,1.9,61,-128
1/2/2021 00:00:00,2.5,996,5,11.3,92,1017,1.7,53,-170
1/2/2021 00:15:00,2.4,965,5,11.1,92,1017,1.4,61,-228
1/2/2021 00:30:00,2.3,917,5,11,92,1017,1.4,29,-324
1/2/2021 00:45:00,2.2,869,3,10.9,93,1017,1.3,8,-342
1/2/2021 01:00:00,2.1,821,3,10.8,93,1017,1.3,-10,-484
1/2/2021 01:15:00,2.1,836,3,10.7,93,1017,1.4,-16,-417
1/2/2021 01:30:00,2.1,914,0,10.6,93,1017,1.2,-1,-377
1/2/2021 01:45:00,2,993,357,10.5,94,1016,1,10,-332
1/2/2021 02:00:00,2,1071,354,10.4,94,1016,0.8,-15,-315
1/2/2021 02:15:00,1.9,1075,354,10.3,94,1016,1.2,0,-318
1/2/2021 02:30:00,1.8,1004,351,10.2,94,1016,1.3,0,-293
1/2/2021 02:45:00,1.7,933,350,10.1,93,1016,1.3,3,-351
1/2/2021 03:00:00,1.6,862,346,10,93,1016,1.1,1,-316
1/2/2021 03:15:00,1.5,841,344,10,93,1016,1.3,7,-340
1/2/2021 03:30:00,1.2,870,340,9.9,93,1016,1.1,-16,-327
1/2/2021 03:45:00,1,900,331,9.8,93,1016,0.9,0,-298
1/2/2021 04:00:00,0.8,929,320,9.7,93,1016,1.1,0,-339
1/2/2021 04:15:00,0.7,967,304,9.6,93,1016,1.1,11,-295
1/2/2021 04:30:00,0.7,1014,278,9.5,93,1016,0.9,0,-369
1/2/2021 04:45:00,0.8,1061,270,9.4,94,1016,1.1,0,-271
1/2/2021 05:00:00,0.9,1108,252,9.3,94,1016,1.3,0,-386
1/2/2021 05:15:00,1.1,1211,243,9.2,94,1016,1.4,9,-321
1/2/2021 05:30:00,1.3,1370,243,9.2,93,1016,1.4,5,-386
1/2/2021 05:45:00,1.5,1529,242,9.1,93,1016,1.3,0,-249
1/2/2021 06:00:00,1.7,1688,242,9.1,92,1016,1.1,1,-305
1/2/2021 06:15:00,1.9,1848,242,9.2,92,1016,1.2,11,-335
1/2/2021 06:30:00,2,2010,243,9.3,91,1016,1.7,22,-288
1/2/2021 06:45:00,2.1,2172,247,9.5,90,1016,1.9,56,-301
1/2/2021 07:00:00,2.2,2334,248,9.6,89,1016,1.8,70,-295
1/2/2021 07:15:00,2.3,2465,250,10.3,86,1016,1.9,47,-432
1/2/2021 07:30:00,2.4,2565,251,11.4,81,1016,1.9,76,-301
1/2/2021 07:45:00,2.5,2664,252,12.5,77,1017,2.1,128,-186
1/2/2021 08:00:00,2.6,2764,252,13.6,72,1017,2.1,41,-355
1/2/2021 08:15:00,2.5,2706,252,14.6,68,1017,2,127,-330
1/2/2021 08:30:00,2.5,2489,249,15.4,65,1017,1.8,69,-390
1/2/2021 08:45:00,2.4,2273,248,16.2,62,1017,2,31,-384
1/2/2021 09:00:00,2.3,2056,245,17,59,1017,2.3,107,-436
1/2/2021 09:15:00,2.2,1993,240,17.7,56,1017,2.2,44,-351
1/2/2021 09:30:00,2.3,2084,232,18.3,54,1017,1.9,-4,-341
1/2/2021 09:45:00,2.3,2174,227,18.9,52,1017,2.6,208,-368
1/2/2021 10:00:00,2.5,2265,220,19.5,50,1017,2.4,77,-524
1/2/2021 10:15:00,2.5,2322,214,20,48,1017,2.5,289,-435
1/2/2021 10:30:00,2.6,2347,209,20.4,47,1017,2.5,291,-164
1/2/2021 10:45:00,2.8,2371,203,20.8,45,1016,2.6,404,-207
1/2/2021 11:00:00,3,2396,200,21.2,44,1016,2.7,679,88
1/2/2021 11:15:00,3.1,2384,195,21.5,43,1016,3,830,395
1/2/2021 11:30:00,3.2,2336,193,21.8,42,1016,2.8,952,620
1/2/2021 11:45:00,3.4,2288,190,22.1,42,1015,3,1113,1468
1/2/2021 12:00:00,3.4,2240,188,22.4,41,1015,3.1,1383,705
1/2/2021 12:15:00,3.6,2218,185,22.6,41,1015,3.2,1278,1451
1/2/2021 12:30:00,3.8,2222,182,22.7,41,1015,3.2,1288,954
1/2/2021 12:45:00,3.9,2226,180,22.8,41,1014,2.9,1228,1576
1/2/2021 13:00:00,4.1,2230,177,22.9,41,1014,3.2,1305,1169
1/2/2021 13:15:00,4.3,2254,176,23,41,1014,3.3,1564,1860
1/2/2021 13:30:00,4.5,2297,175,23,41,1014,3.5,2048,2334
1/2/2021 13:45:00,4.6,2340,174,23,41,1013,3.3,1838,3129
1/2/2021 14:00:00,4.8,2383,173,23,41,1013,3.4,1339,2782
1/2/2021 14:15:00,5,2507,173,22.9,41,1013,3.2,1472,2177
1/2/2021 14:30:00,5.2,2712,173,22.7,42,1013,2.7,729,1176
1/2/2021 14:45:00,5.5,2918,175,22.5,42,1012,2.7,498,1124
1/2/2021 15:00:00,5.7,3123,175,22.3,43,1012,2.7,574,547
1/2/2021 15:15:00,5.8,3242,176,22,44,1012,2.8,854,368
1/2/2021 15:30:00,5.8,3273,178,21.7,45,1012,2.6,629,171
1/2/2021 15:45:00,5.8,3304,180,21.3,47,1012,2.3,231,59
1/2/2021 16:00:00,5.8,3335,182,21,48,1012,2.4,350,-109
1/2/2021 16:15:00,5.7,3271,184,20.6,50,1012,2.6,593,-86
1/2/2021 16:30:00,5.4,3111,185,20.2,52,1012,2.9,590,-108
1/2/2021 16:45:00,5.1,2951,188,19.7,54,1013,2.7,386,251
1/2/2021 17:00:00,4.9,2791,189,19.3,56,1013,2.4,417,-305
1/2/2021 17:15:00,4.6,2783,194,18.9,58,1013,2.3,316,-293
1/2/2021 17:30:00,4.6,2928,199,18.4,60,1013,2.3,136,-81
1/2/2021 17:45:00,4.6,3073,203,17.9,62,1013,2.4,573,-61
1/2/2021 18:00:00,4.7,3218,208,17.4,64,1013,2.6,641,-171
1/2/2021 18:15:00,4.6,3309,213,17,66,1013,2.1,316,92
1/2/2021 18:30:00,4.5,3347,217,16.8,67,1013,2.2,201,-401
1/2/2021 18:45:00,4.4,3386,219,16.5,68,1013,2.2,212,-317
1/2/2021 19:00:00,4.3,3424,224,16.3,69,1013,1.7,-15,-433
1/2/2021 19:15:00,4.3,3543,228,16.1,71,1013,1.8,51,-346
1/2/2021 19:30:00,4.3,3744,232,15.9,72,1013,2.1,-6,-409
1/2/2021 19:45:00,4.4,3945,235,15.6,74,1014,2,11,-465
1/2/2021 20:00:00,4.4,4146,239,15.4,75,1014,1.5,-30,-406
1/2/2021 20:15:00,4.5,4263,241,15.2,76,1014,1.8,14,-286
1/2/2021 20:30:00,4.4,4298,242,15.1,77,1014,1.9,26,-456
1/2/2021 20:45:00,4.3,4333,242,14.9,78,1014,1.9,14,-374
1/2/2021 21:00:00,4.2,4368,243,14.8,79,1014,1.8,7,-525
1/2/2021 21:15:00,4.1,4276,245,14.6,80,1014,2.6,325,-391
1/2/2021 21:30:00,3.9,4058,247,14.4,81,1014,2.4,290,-99
1/2/2021 21:45:00,3.8,3839,248,14.1,82,1014,2.2,284,-262
1/2/2021 22:00:00,3.6,3621,251,13.9,83,1014,1.8,168,-105
1/2/2021 22:15:00,3.5,3429,250,13.8,83,1014,1.8,103,-454
1/2/2021 22:30:00,3.5,3262,248,13.7,83,1014,1.7,17,-478
1/2/2021 22:45:00,3.5,3096,246,13.7,84,1014,2,-14,-554
1/2/2021 23:00:00,3.5,2929,245,13.6,84,1014,1.9,-33,-389
1/2/2021 23:15:00,3.6,2749,243,13.6,84,1014,1.6,16,-339
1/2/2021 23:30:00,3.5,2554,243,13.5,84,1014,2.2,32,-276
1/2/2021 23:45:00,3.4,2359,243,13.4,85,1014,2.1,105,-256
2/2/2021 00:00:00,2.5,1759,272,13.1,84,1016,1.8,127,-355
2/2/2021 00:15:00,2.3,1611,280,12.9,85,1016,2.1,160,-313
2/2/2021 00:30:00,2,1439,290,12.7,86,1016,2.1,462,124
2/2/2021 00:45:00,1.9,1266,305,12.6,87,1016,2.1,752,1396
2/2/2021 01:00:00,1.8,1094,319,12.4,88,1016,2.4,1192,1828
2/2/2021 01:15:00,1.9,1093,342,12.4,88,1016,2.5,1464,2671
2/2/2021 01:30:00,2.2,1263,0,12.5,87,1016,2.7,1583,3226
2/2/2021 01:45:00,2.8,1434,15,12.6,86,1016,2.6,1603,2971
2/2/2021 02:00:00,3.4,1604,24,12.7,85,1016,3.1,2962,4794
2/2/2021 02:15:00,3.8,1834,28,12.7,84,1016,3.2,2908,5466
2/2/2021 02:30:00,4,2123,28,12.8,83,1016,3.3,3454,5102
2/2/2021 02:45:00,4.2,2412,28,12.8,82,1016,3.5,4351,6085
2/2/2021 03:00:00,4.3,2701,29,12.9,81,1016,4,4981,7142
2/2/2021 03:15:00,4.9,4680,32,13,81,1016,3.9,4347,6956
2/2/2021 03:30:00,5.9,8350,37,13.2,80,1016,3.8,5026,8373
2/2/2021 03:45:00,6.9,12019,40,13.3,80,1016,3.3,3352,6846
2/2/2021 04:00:00,7.9,15689,42,13.5,79,1016,3.2,3596,6240
2/2/2021 04:15:00,8.5,18428,42,13.6,80,1016,4.8,5859,6700
2/2/2021 04:30:00,8.7,20235,38,13.6,82,1016,6.6,14366,18036
2/2/2021 04:45:00,8.9,22043,35,13.5,84,1017,7.7,20468,23985
2/2/2021 05:00:00,9.2,23850,32,13.5,86,1017,7.8,21199,25320
2/2/2021 05:15:00,9.2,25043,30,13.4,87,1017,7.9,21807,29315
2/2/2021 05:30:00,9.2,25620,30,13.2,88,1017,7.2,18755,28929
2/2/2021 05:45:00,9.3,26197,30,13.1,88,1018,7.4,18250,28798
2/2/2021 06:00:00,9.3,26774,30,12.9,89,1018,6,12152,29576
2/2/2021 06:15:00,9.3,27352,30,12.8,89,1018,7.3,16388,26417
2/2/2021 06:30:00,9.3,27929,30,12.7,89,1018,7.2,17912,30382
2/2/2021 06:45:00,9.2,28507,31,12.6,88,1019,8.5,25280,36959
2/2/2021 07:00:00,9.2,29084,32,12.5,88,1019,9.4,29994,43980
2/2/2021 07:15:00,9.1,29333,32,12.5,87,1019,9.4,32950,47273
2/2/2021 07:30:00,8.9,29253,32,12.7,85,1019,9.3,31811,46446
2/2/2021 07:45:00,8.6,29174,32,12.9,84,1020,9.4,31628,45088
2/2/2021 08:00:00,8.4,29094,32,13.1,82,1020,9.6,32938,48217
2/2/2021 08:15:00,8.4,29271,33,13.4,80,1020,9.8,32774,46190
2/2/2021 08:30:00,8.5,29706,35,13.7,78,1020,9.6,31891,47961
2/2/2021 08:45:00,8.7,30141,36,14,77,1021,9.8,33875,44049
2/2/2021 09:00:00,8.8,30576,38,14.3,75,1021,9.9,32952,49485
2/2/2021 09:15:00,9,30924,39,14.6,73,1021,9.9,34962,49928
2/2/2021 09:30:00,9.1,31186,39,14.9,70,1021,9.7,33788,50348
2/2/2021 09:45:00,9.2,31447,39,15.2,68,1021,9.7,33596,47845
2/2/2021 10:00:00,9.3,31709,39,15.5,65,1021,9.4,29877,45679
2/2/2021 10:15:00,9.4,32029,40,15.7,63,1021,8.8,28862,46051
2/2/2021 10:30:00,9.4,32407,40,15.8,60,1021,9,29577,46199
2/2/2021 10:45:00,9.5,32786,41,16,58,1021,9.4,29018,46334
2/2/2021 11:00:00,9.6,33164,41,16.1,55,1021,9.6,33125,48634
2/2/2021 11:15:00,9.6,33343,41,16.3,54,1021,10,37063,51405
2/2/2021 11:30:00,9.6,33323,42,16.4,53,1021,9.7,35460,53925
2/2/2021 11:45:00,9.6,33303,42,16.6,52,1020,10.1,34334,53735
2/2/2021 12:00:00,9.7,33283,43,16.7,51,1020,9.7,33258,49803
2/2/2021 12:15:00,9.7,33184,43,16.9,50,1020,10.6,36868,50816
2/2/2021 12:30:00,9.6,33006,43,17,50,1020,10.4,36253,51867
2/2/2021 12:45:00,9.5,32829,43,17.1,49,1019,11,39507,58151
